company_size,pricing_views,email_opens,industry,title,converted
2838,1,6,Manufacturing,VP,0
2500,4,10,Retail,CEO,1
252,2,5,Manufacturing,VP,0
4637,6,13,SaaS,VP,1
4568,7,7,Retail,Coordinator,0
1088,6,3,SaaS,CEO,1
1798,3,3,Manufacturing,VP,0
1473,2,12,Manufacturing,CEO,1
2893,3,13,Manufacturing,VP,1
2626,5,3,Healthcare,Coordinator,0
4397,8,12,Finance,CEO,1
4063,7,9,Retail,Director,1
1465,6,9,SaaS,Coordinator,0
2746,7,5,SaaS,CEO,1
4762,10,13,Retail,CEO,1
1557,10,0,Manufacturing,Director,1
1145,9,2,Manufacturing,Coordinator,0
3358,0,10,Manufacturing,Director,0
1373,9,15,SaaS,VP,1
196,9,12,Manufacturing,Coordinator,1
1591,2,14,Healthcare,Director,1
1445,7,6,Healthcare,Director,1
2410,1,0,Finance,Coordinator,0
3787,7,7,Manufacturing,CEO,1
1991,2,14,Manufacturing,Manager,0
4958,5,5,Finance,CEO,1
582,0,1,Retail,Coordinator,0
3861,6,2,Retail,VP,1
4411,1,0,Retail,CEO,0
499,4,12,SaaS,VP,1
3282,8,14,Retail,Manager,1
858,2,8,Manufacturing,Manager,0
1394,5,13,Healthcare,Director,1
2001,7,6,Healthcare,Manager,0
2713,10,2,Retail,CEO,1
2014,4,10,Healthcare,CEO,1
2718,7,8,Manufacturing,VP,1
4879,0,4,Finance,Coordinator,0
2372,0,7,Healthcare,Coordinator,0
2981,4,9,Finance,Coordinator,0
2506,7,14,Healthcare,Director,1
1063,2,9,Retail,VP,1
1877,0,6,Manufacturing,VP,0
1225,9,0,Healthcare,VP,1
4176,8,12,Retail,Coordinator,1
1405,5,4,Manufacturing,Coordinator,0
2584,8,11,Retail,CEO,1
1395,8,15,Finance,CEO,1
3121,0,2,Healthcare,Director,0
2543,3,7,Finance,VP,1
4995,1,6,Healthcare,CEO,0
3772,9,0,Manufacturing,Director,1
1669,5,1,Retail,Manager,0
2709,8,2,Healthcare,Coordinator,0
4390,8,2,SaaS,CEO,1
4652,8,7,Finance,VP,1
1506,10,7,Finance,CEO,1
1463,0,8,Manufacturing,VP,0
758,3,2,Finance,Coordinator,0
2490,0,6,Finance,Director,0
4807,9,15,Retail,Manager,1
4408,0,10,SaaS,Director,0
3928,1,14,SaaS,CEO,1
1627,1,6,Manufacturing,CEO,0
2467,9,0,Manufacturing,CEO,1
923,7,6,Manufacturing,Coordinator,0
3747,0,8,Retail,Coordinator,0
2227,7,5,Healthcare,Coordinator,0
3969,8,9,Healthcare,VP,1
4369,3,10,Healthcare,Coordinator,0
4131,4,14,SaaS,Director,1
4004,0,10,Manufacturing,CEO,0
4071,2,5,SaaS,CEO,0
2505,1,14,Healthcare,Coordinator,0
1506,3,3,Finance,Director,0
2526,8,9,Healthcare,Coordinator,0
3875,1,9,Manufacturing,Director,0
4687,10,4,Healthcare,Director,1
1582,6,5,Finance,Coordinator,0
1297,5,15,Manufacturing,CEO,1
2216,3,8,Retail,VP,1
3047,2,9,Healthcare,VP,1
2593,7,9,Retail,Coordinator,0
3233,6,0,Retail,Manager,0
3358,5,4,Retail,VP,1
169,3,6,Healthcare,VP,0
3069,0,10,Retail,CEO,0
2678,8,6,Finance,Coordinator,0
4130,7,8,SaaS,Manager,0
2001,2,10,Retail,Coordinator,0
3859,0,12,Retail,Director,1
2304,9,12,SaaS,Manager,1
469,10,10,Healthcare,Coordinator,1
3036,7,9,SaaS,CEO,1
1110,1,10,Retail,Director,0
1242,9,9,Manufacturing,Director,1
4612,1,14,Finance,VP,1
4701,8,8,Manufacturing,Coordinator,0
2397,0,4,SaaS,VP,0
2969,7,6,Finance,VP,1
3846,3,14,Healthcare,VP,1
1640,10,8,Healthcare,Coordinator,1
199,2,3,Retail,CEO,0
3256,7,1,Manufacturing,Manager,0
4206,5,0,Manufacturing,CEO,0
272,8,10,Manufacturing,CEO,1
2325,9,10,SaaS,Manager,1
4640,1,3,Manufacturing,Director,0
4216,1,14,Manufacturing,Director,1
608,10,13,Healthcare,CEO,1
3706,2,10,SaaS,Director,1
4722,5,14,Manufacturing,CEO,1
185,6,9,SaaS,Coordinator,0
3204,0,0,Finance,VP,0
3509,2,8,Finance,Coordinator,0
2685,8,14,Finance,Coordinator,1
2915,9,4,Finance,Director,1
1698,4,5,SaaS,Manager,0
4379,9,1,Finance,Coordinator,0
2865,1,10,Healthcare,Director,1
1720,3,9,Finance,CEO,1
2230,3,6,Healthcare,Manager,0
1134,7,3,Retail,Manager,0
3646,3,12,SaaS,CEO,1
3602,6,6,Finance,CEO,1
4845,1,2,Finance,Coordinator,0
4747,8,3,Finance,Director,1
995,7,11,Healthcare,CEO,1
1574,3,2,Manufacturing,VP,0
3925,4,3,Retail,Manager,0
69,6,13,Retail,Manager,0
2915,5,9,SaaS,CEO,1
2473,3,2,Retail,CEO,0
139,4,10,SaaS,Director,1
2049,2,0,Finance,Coordinator,0
1285,2,15,SaaS,Manager,0
4894,3,9,Healthcare,Coordinator,0
3408,2,13,Finance,Director,1
4258,2,5,Healthcare,Manager,0
1340,0,15,Finance,VP,1
3316,10,11,Healthcare,Coordinator,1
2640,0,0,Healthcare,Manager,0
3864,0,4,Retail,Manager,0
4429,6,5,Finance,Manager,0
132,5,7,SaaS,CEO,1
553,1,15,Retail,CEO,1
4406,7,4,Manufacturing,Manager,0
2561,7,15,Healthcare,Director,1
2655,10,11,Manufacturing,Manager,1
3924,7,6,Finance,Director,1
4226,2,4,Finance,Manager,0
786,6,9,Manufacturing,Manager,0
2056,3,8,Finance,VP,1
2702,7,8,Finance,VP,1
3467,5,4,Manufacturing,Manager,0
3164,10,1,Finance,Director,1
127,2,1,Finance,Director,0
3260,5,0,Manufacturing,CEO,0
3973,5,6,Manufacturing,CEO,1
3713,3,14,Manufacturing,VP,1
4481,7,3,Healthcare,Coordinator,0
2773,5,5,Healthcare,VP,1
4002,8,14,SaaS,VP,1
4262,4,2,Healthcare,CEO,0
218,8,4,SaaS,Director,1
3757,1,3,Manufacturing,VP,0
1044,5,9,Retail,CEO,1
4542,1,5,Retail,Coordinator,0
1606,2,7,SaaS,Director,0
2909,8,4,Manufacturing,Coordinator,0
4311,0,11,Manufacturing,Director,1
4358,2,11,Finance,Manager,0
1366,10,7,Finance,Coordinator,1
3483,3,8,SaaS,CEO,1
2438,6,13,Retail,CEO,1
2647,2,9,SaaS,Manager,0
2068,8,9,Finance,Coordinator,0
4875,1,1,Retail,Director,0
1187,7,5,Finance,CEO,1
1316,10,13,Retail,Coordinator,1
1594,3,11,SaaS,Director,1
2272,2,12,SaaS,Coordinator,0
1253,3,14,Finance,VP,1
2692,0,3,Manufacturing,VP,0
4304,1,15,Finance,CEO,1
2457,1,14,Finance,Manager,0
2806,4,1,Retail,VP,0
934,10,14,Retail,Coordinator,1
1389,7,9,Finance,Coordinator,0
854,1,11,Finance,CEO,1
3552,6,1,SaaS,VP,0
2269,4,10,Retail,VP,1
2931,1,0,SaaS,CEO,0
1998,9,15,Finance,Coordinator,1
3563,10,8,SaaS,CEO,1
4603,9,12,Manufacturing,Coordinator,1
3144,0,3,Manufacturing,Manager,0
4725,1,3,Finance,VP,0
4762,10,13,Retail,Manager,1
2855,10,14,Retail,Coordinator,1
4292,0,12,Retail,Manager,0
1779,9,5,SaaS,VP,1
819,4,13,SaaS,CEO,1
2086,5,11,Healthcare,Director,1
2276,7,1,Healthcare,CEO,1
2165,2,6,Manufacturing,Coordinator,0
2646,6,11,Finance,CEO,1
738,5,11,Manufacturing,Coordinator,0
1874,5,9,SaaS,Manager,0
3336,5,15,Finance,CEO,1
1666,4,15,Healthcare,VP,1
3596,5,5,Finance,VP,1
140,1,6,Manufacturing,VP,0
4156,10,9,Manufacturing,Coordinator,1
1467,6,2,Finance,Manager,0
751,9,12,Healthcare,Director,1
2796,8,11,Retail,Director,1
3165,1,9,Manufacturing,Coordinator,0
683,5,7,Retail,Manager,0
2024,8,4,Healthcare,Manager,0
4060,3,7,Finance,Director,1
3617,10,6,Finance,Manager,1
2441,3,0,Manufacturing,CEO,0
3605,6,6,Retail,Director,1
4258,9,12,Manufacturing,CEO,1
2152,5,8,Retail,VP,1
2996,3,10,Manufacturing,VP,1
641,2,10,Finance,Coordinator,0
4752,2,3,Manufacturing,CEO,0
4395,5,3,Manufacturing,Director,1
2863,10,7,Retail,VP,1
4714,0,14,Manufacturing,CEO,1
4082,9,13,SaaS,Director,1
191,8,14,Manufacturing,Manager,1
2857,7,4,SaaS,VP,1
545,4,8,SaaS,Coordinator,0
4030,6,4,Retail,Director,1
3713,4,9,Healthcare,Director,1
4678,8,13,Finance,Coordinator,1
4817,5,0,Manufacturing,Manager,0
2945,9,3,SaaS,Coordinator,0
531,8,13,Finance,Director,1
2048,9,5,Finance,Manager,0
4064,1,10,SaaS,Manager,0
3315,9,12,Retail,CEO,1
3896,2,10,Finance,Manager,0
2559,5,5,Retail,VP,1
4103,1,5,Healthcare,CEO,0
1653,3,11,SaaS,VP,1
3710,1,8,SaaS,Coordinator,0
508,8,1,Healthcare,Manager,0
1390,0,0,SaaS,VP,0
3161,4,0,Manufacturing,Coordinator,0
3080,1,5,Finance,Coordinator,0
4091,2,6,Healthcare,Manager,0
1277,9,11,Manufacturing,Director,1
3620,2,4,Retail,Manager,0
327,8,3,Healthcare,VP,1
892,5,5,Manufacturing,Coordinator,0
1381,1,15,Finance,Coordinator,0
1281,9,10,Retail,Coordinator,1
3195,7,3,Manufacturing,Manager,0
2781,3,11,Finance,Director,1
4030,3,12,SaaS,VP,1
490,7,3,Manufacturing,Manager,0
2635,8,12,Manufacturing,Director,1
2324,5,4,Retail,Director,1
2409,10,13,Retail,CEO,1
3098,1,15,SaaS,CEO,1
864,5,15,Manufacturing,CEO,1
2515,7,9,SaaS,Coordinator,0
351,3,2,Healthcare,Coordinator,0
4689,8,5,Healthcare,Manager,0
4386,0,1,Healthcare,CEO,0
1552,5,1,Retail,Coordinator,0
4302,2,11,SaaS,Director,1
818,7,5,Finance,VP,1
607,3,15,Finance,Coordinator,0
137,0,12,Finance,Manager,0
2389,0,7,Healthcare,Director,0
3204,3,11,Retail,Manager,0
1287,2,7,Manufacturing,VP,0
3473,10,9,Finance,VP,1
3362,0,13,Retail,CEO,1
2288,3,15,Healthcare,Coordinator,0
95,10,12,SaaS,CEO,1
1065,10,7,SaaS,Manager,1
954,2,15,SaaS,Director,1
4408,5,5,Healthcare,CEO,1
2343,8,9,Healthcare,Coordinator,0
2152,1,3,Retail,Director,0
718,8,15,Finance,Director,1
4255,0,15,Retail,Manager,0
922,3,1,Retail,Director,0
694,1,7,Retail,Coordinator,0
3048,7,4,Retail,Coordinator,0
346,10,6,Finance,VP,1
368,9,0,Finance,VP,1
2064,2,11,Retail,Director,1
472,6,12,Finance,VP,1
4151,1,7,Finance,Director,0
2761,10,14,SaaS,CEO,1
578,3,9,Manufacturing,Director,1
1184,8,10,SaaS,Manager,1
543,6,0,Manufacturing,Director,0
2645,5,1,Finance,Manager,0
1924,0,12,SaaS,Coordinator,0
488,6,3,Finance,Manager,0
4627,8,2,SaaS,CEO,1
4691,10,12,Healthcare,Coordinator,1
3178,7,7,Retail,Coordinator,0
2058,5,14,Retail,Director,1
3730,8,11,Finance,Director,1
2359,10,5,Retail,VP,1
1323,5,0,Retail,VP,0
1189,0,14,Retail,Coordinator,0
1869,6,4,Healthcare,Director,1
3334,6,13,Retail,CEO,1
3646,6,14,Healthcare,VP,1
2680,10,12,Finance,Coordinator,1
1696,3,6,Finance,Coordinator,0
1604,10,11,Retail,Coordinator,1
3354,5,9,Finance,CEO,1
1167,7,3,Manufacturing,CEO,1
2470,9,13,SaaS,Director,1
1789,5,5,Retail,Coordinator,0
3547,2,14,SaaS,Director,1
3171,9,5,Healthcare,Coordinator,0
1286,10,12,Manufacturing,Director,1
1244,6,10,Retail,Director,1
1079,7,10,Manufacturing,Coordinator,0
4356,10,1,SaaS,Manager,0
712,0,0,SaaS,VP,0
746,5,11,Finance,Director,1
1754,4,2,Healthcare,Coordinator,0
2594,9,14,Retail,VP,1
1445,4,9,SaaS,Coordinator,0
1319,2,5,Retail,Manager,0
4370,9,13,Finance,Coordinator,1
4534,10,15,Healthcare,Director,1
938,10,4,Retail,Manager,0
332,2,12,Retail,CEO,1
3916,2,0,Manufacturing,VP,0
3622,9,5,Retail,Manager,0
4038,10,11,Healthcare,Manager,1
3040,1,5,Finance,Coordinator,0
2468,10,12,Finance,Manager,1
1624,10,10,Healthcare,Manager,1
2915,9,15,SaaS,Coordinator,1
4845,6,5,Healthcare,VP,1
1583,8,8,Manufacturing,Manager,0
4020,5,5,SaaS,Director,1
2521,4,14,Retail,VP,1
341,4,14,SaaS,VP,1
4526,0,4,Manufacturing,Manager,0
4709,0,9,Retail,Director,0
3861,6,12,SaaS,VP,1
3083,5,11,Manufacturing,CEO,1
3345,5,4,Healthcare,VP,1
4535,3,15,Healthcare,VP,1
692,7,2,Healthcare,Coordinator,0
939,0,4,SaaS,Director,0
619,2,11,SaaS,Director,1
4695,3,2,SaaS,Manager,0
120,5,2,Finance,Coordinator,0
3784,10,10,SaaS,Coordinator,1
1009,0,4,Finance,Manager,0
1530,1,2,SaaS,CEO,0
1919,3,1,SaaS,CEO,0
2634,10,6,Retail,Director,1
4067,9,5,Retail,VP,1
4858,0,14,Finance,Coordinator,0
61,1,5,Finance,VP,0
1188,8,6,SaaS,Manager,0
1551,2,10,Finance,Director,1
3243,10,9,Manufacturing,CEO,1
4160,10,9,Finance,CEO,1
2065,5,7,Manufacturing,Manager,0
2071,4,5,SaaS,Manager,0
524,7,11,SaaS,Coordinator,0
3533,1,14,SaaS,Manager,0
2618,9,11,Manufacturing,Manager,1
4672,4,10,Retail,VP,1
3945,5,15,Healthcare,CEO,1
2577,8,6,Finance,Coordinator,0
1407,0,11,Retail,CEO,0
3791,5,12,Retail,CEO,1
3714,2,4,Retail,CEO,0
210,2,10,Retail,Director,1
3282,5,0,Retail,Director,0
1247,9,5,Finance,Manager,0
144,6,15,Finance,VP,1
2773,3,0,Retail,CEO,0
1306,4,8,Finance,Director,1
3995,9,15,Retail,CEO,1
1319,7,1,Healthcare,Manager,0
558,5,15,Manufacturing,VP,1
1168,3,15,Finance,CEO,1
4028,0,9,Finance,VP,0
2554,10,13,Manufacturing,Manager,1
4917,2,9,Healthcare,VP,1
1059,5,15,SaaS,Manager,1
3672,5,13,Finance,Director,1
2682,3,10,Retail,VP,1
4556,5,10,Finance,Director,1
2646,10,7,Manufacturing,Coordinator,1
1951,3,15,Manufacturing,CEO,1
168,5,3,Retail,Director,0
2644,1,15,Retail,Coordinator,0
2189,1,14,Retail,Director,1
2272,2,11,SaaS,CEO,1
2030,3,0,Healthcare,VP,0
3963,8,4,Healthcare,VP,1
3980,5,6,Finance,Coordinator,0
4966,1,9,SaaS,Director,1
4298,8,9,Finance,CEO,1
3475,0,9,Healthcare,Director,0
1190,4,0,SaaS,CEO,0
654,5,14,Finance,CEO,1
3139,8,5,Manufacturing,CEO,1
2583,1,8,Retail,VP,0
1630,9,14,Healthcare,Director,1
4814,2,10,SaaS,Manager,0
439,5,15,Healthcare,Director,1
2592,6,0,Retail,VP,0
3250,2,10,Manufacturing,Manager,0
2327,5,1,Manufacturing,Manager,0
1090,7,2,SaaS,Director,1
1251,1,5,Finance,Manager,0
2961,5,10,SaaS,CEO,1
2824,1,15,Retail,Coordinator,0
519,8,13,Retail,Director,1
4500,1,6,Retail,Director,0
954,4,7,Finance,Manager,0
4578,0,1,Finance,CEO,0
357,0,7,Finance,Director,0
1137,8,10,Healthcare,CEO,1
3252,0,9,Retail,Manager,0
3409,8,2,SaaS,Director,1
4840,0,6,Finance,Coordinator,0
4036,0,11,SaaS,Coordinator,0
3025,8,5,Retail,Director,1
1257,8,0,Manufacturing,VP,1
2186,8,11,Manufacturing,CEO,1
1319,3,8,Healthcare,Director,1
2689,4,12,SaaS,VP,1
3709,0,14,Manufacturing,Coordinator,0
3333,3,5,SaaS,Manager,0
3184,1,6,Finance,Coordinator,0
2456,10,6,Manufacturing,VP,1
2966,7,1,Finance,Coordinator,0
2077,3,0,Healthcare,Manager,0
1782,2,10,Finance,CEO,1
3193,5,14,Retail,Coordinator,1
1363,7,15,Manufacturing,Coordinator,1
2347,10,7,SaaS,Coordinator,1
888,0,0,Manufacturing,Manager,0
101,4,0,Healthcare,CEO,0
3134,9,5,SaaS,Manager,0
3025,3,6,Retail,VP,0
633,4,13,SaaS,VP,1
296,1,9,Finance,VP,0
3753,3,3,SaaS,CEO,0
1440,0,3,SaaS,Director,0
3739,9,8,Healthcare,Manager,1
4623,7,2,Finance,Director,1
543,6,12,SaaS,Manager,0
4084,6,14,Retail,Director,1
118,9,1,SaaS,VP,1
2316,7,6,Healthcare,Manager,0
2237,3,7,Retail,Manager,0
371,9,13,Manufacturing,CEO,1
1906,0,9,Healthcare,Manager,0
4909,5,14,Retail,Coordinator,1
1352,5,11,Manufacturing,Coordinator,0
1203,5,11,Retail,Director,1
4763,6,11,Retail,VP,1
2405,2,15,Manufacturing,CEO,1
2961,6,2,Manufacturing,VP,0
1137,5,11,Retail,CEO,1
4427,10,5,SaaS,VP,1
4158,10,4,Manufacturing,VP,1
4435,10,5,Manufacturing,Director,1
1696,6,2,Retail,Manager,0
4117,8,1,Manufacturing,Manager,0
4724,0,8,Manufacturing,Director,0
1867,10,10,Retail,Manager,1
2676,5,12,Manufacturing,CEO,1
1804,9,11,Retail,Manager,1
1859,10,14,Finance,Director,1
14,8,3,Retail,Director,1
601,4,7,Retail,VP,1
1724,8,3,Finance,Manager,0
142,0,9,SaaS,Director,0
1531,10,2,SaaS,VP,1
3717,1,13,Healthcare,CEO,1
96,9,9,Healthcare,CEO,1
3081,3,9,Retail,Coordinator,0
4840,7,1,Retail,Manager,0
4105,5,11,SaaS,VP,1
3889,6,3,Retail,Coordinator,0
2885,10,15,SaaS,CEO,1
326,7,2,Retail,VP,1
4464,1,2,Finance,Manager,0
3734,6,10,Finance,Coordinator,0
3854,0,10,Healthcare,Coordinator,0
3706,3,13,SaaS,Manager,0
1061,9,0,Manufacturing,CEO,1
576,8,5,Retail,VP,1
4638,6,1,Healthcare,Coordinator,0
973,8,15,Finance,CEO,1
2413,2,1,Healthcare,Coordinator,0
2724,6,3,Finance,Manager,0
1641,7,15,Finance,Manager,1
3182,10,5,Retail,Manager,0
2486,2,7,Healthcare,Coordinator,0
4051,3,14,SaaS,Manager,0
1357,2,4,Manufacturing,Coordinator,0
203,7,15,Healthcare,CEO,1
178,8,11,Manufacturing,Manager,1
3439,7,1,Healthcare,CEO,1
4575,6,2,SaaS,Manager,0
2162,10,11,Retail,CEO,1
4164,3,4,SaaS,Manager,0
1337,1,5,Finance,CEO,0
4482,5,8,Retail,Manager,0
1529,9,13,SaaS,Coordinator,1
335,3,6,Finance,VP,0
1101,6,0,Healthcare,Manager,0
4189,0,3,Manufacturing,VP,0
4807,8,0,Healthcare,Director,1
2627,3,15,Finance,Director,1
3899,7,15,Finance,Manager,1
1422,6,2,Finance,Director,0
4186,2,2,Retail,Coordinator,0
604,9,5,Finance,CEO,1
2973,3,8,Retail,Manager,0
3547,0,10,Retail,Manager,0
1587,10,11,Retail,CEO,1
4977,3,4,Retail,Coordinator,0
4184,6,5,Finance,Coordinator,0
4280,4,15,SaaS,CEO,1
4923,0,13,SaaS,Coordinator,0
705,2,1,Healthcare,VP,0
3231,4,14,Healthcare,VP,1
4395,9,10,Healthcare,CEO,1
4199,7,12,Manufacturing,Coordinator,1
4967,9,4,Retail,VP,1
755,7,10,Manufacturing,Coordinator,0
525,4,8,Healthcare,VP,1
4879,8,7,Healthcare,VP,1
1971,9,6,Healthcare,VP,1
1581,5,13,Healthcare,VP,1
4906,6,6,Manufacturing,Director,1
2426,3,11,Manufacturing,Coordinator,0
2640,3,14,Manufacturing,Coordinator,0
1430,1,9,Finance,Director,0
4909,10,10,Finance,CEO,1
3081,3,12,Retail,VP,1
4664,7,10,Finance,VP,1
4974,1,8,SaaS,CEO,0
4521,6,0,SaaS,Director,0
2097,7,14,Manufacturing,Coordinator,1
2279,8,13,Finance,VP,1
427,6,15,Manufacturing,Manager,1
3912,6,12,Healthcare,Manager,1
1154,2,3,Healthcare,Manager,0
346,1,8,SaaS,Coordinator,0
4394,4,4,SaaS,CEO,0
1688,0,1,SaaS,Manager,0
2775,9,8,Healthcare,CEO,1
1981,3,7,Manufacturing,Coordinator,0
4684,4,11,Finance,Director,1
198,8,10,Finance,Director,1
3149,3,0,Finance,Manager,0
4689,9,8,Retail,Manager,1
793,3,13,Finance,Director,1
3774,9,5,Finance,Director,1
2299,1,0,Finance,VP,0
3575,9,12,Retail,Director,1
1912,1,2,Retail,CEO,0
3635,2,12,Manufacturing,CEO,1
198,8,8,Finance,CEO,1
3587,8,10,Healthcare,Manager,1
4098,8,12,Retail,Coordinator,1
1693,5,4,SaaS,Coordinator,0
3103,2,12,Finance,Director,1
2584,5,12,Healthcare,Director,1
2391,3,12,Manufacturing,CEO,1
208,10,7,SaaS,CEO,1
189,6,11,Healthcare,CEO,1
177,7,13,Retail,CEO,1
742,6,8,Healthcare,Director,1
2214,5,8,Retail,Director,1
1390,3,6,SaaS,CEO,0
2996,0,7,SaaS,Director,0
766,9,1,Healthcare,Manager,0
4312,4,14,Finance,VP,1
1170,6,8,Finance,Director,1
3364,4,5,Manufacturing,Manager,0
1909,1,1,Manufacturing,Director,0
2371,8,15,Retail,Director,1
1945,0,6,Manufacturing,Manager,0
561,1,8,Finance,Coordinator,0
1026,7,11,Finance,Director,1
4381,2,7,SaaS,VP,0
1417,4,0,Manufacturing,Coordinator,0
475,6,4,Finance,Manager,0
3852,2,4,Finance,Coordinator,0
3018,9,8,Retail,Director,1
3736,2,3,Finance,Director,0
4974,0,2,Retail,Director,0
14,4,14,Manufacturing,CEO,1
3245,8,12,Manufacturing,CEO,1
4267,5,12,Healthcare,Coordinator,0
3349,2,15,Finance,Manager,0
1704,1,11,Healthcare,Manager,0
4961,6,12,Retail,VP,1
3070,0,10,Retail,Director,0
141,3,13,Finance,CEO,1
4846,2,9,Retail,Director,1
1175,0,7,Retail,VP,0
3997,6,14,Retail,VP,1
1686,7,4,Retail,Manager,0
2020,2,3,Healthcare,VP,0
445,5,14,Retail,CEO,1
649,9,9,Healthcare,Coordinator,1
4528,7,1,Retail,Manager,0
2897,5,6,Healthcare,Coordinator,0
1369,0,3,Finance,Coordinator,0
2218,0,0,Manufacturing,Director,0
4278,5,0,Retail,CEO,0
2746,9,14,Healthcare,Coordinator,1
2685,4,11,SaaS,Coordinator,0
4807,1,14,Retail,CEO,1
4220,0,2,Finance,CEO,0
2714,10,14,Healthcare,Director,1
1174,3,2,Manufacturing,CEO,0
2269,6,7,SaaS,Manager,0
2491,0,4,Finance,CEO,0
4673,3,13,Finance,CEO,1
4491,9,8,Finance,Manager,1
552,2,1,Healthcare,CEO,0
551,3,14,Finance,CEO,1
945,1,14,Healthcare,Coordinator,0
3058,7,8,Manufacturing,Coordinator,0
4498,5,10,Manufacturing,Director,1
4841,8,8,Manufacturing,Director,1
1863,0,13,Retail,VP,1
2698,8,9,Retail,CEO,1
430,9,9,Healthcare,Manager,1
1222,8,7,Finance,Director,1
3813,2,3,Manufacturing,Coordinator,0
2983,6,12,Retail,Coordinator,0
2723,4,2,Finance,Director,0
3951,10,2,Healthcare,Manager,0
3578,6,13,Finance,CEO,1
3886,0,10,Healthcare,Manager,0
2533,3,15,Retail,CEO,1
4830,3,12,Retail,Director,1
2356,3,5,Healthcare,Director,0
4908,5,12,SaaS,Manager,0
682,1,0,Finance,Coordinator,0
3520,7,2,Finance,Manager,0
27,7,5,SaaS,Director,1
2397,5,11,Manufacturing,Manager,0
341,2,9,Healthcare,Manager,0
329,9,2,SaaS,Coordinator,0
11,3,5,Retail,CEO,0
890,4,9,Manufacturing,Coordinator,0
597,9,9,Finance,Manager,1
3797,9,8,Finance,Coordinator,1
797,7,7,Healthcare,Manager,0
3232,5,5,Retail,CEO,1
2948,8,9,Healthcare,CEO,1
3434,3,9,Healthcare,Director,1
1981,7,4,Finance,Manager,0
660,0,3,Finance,Manager,0
3687,2,4,SaaS,VP,0
2735,5,7,Retail,CEO,1
3367,1,9,Finance,CEO,0
287,5,5,Retail,Director,1
2836,1,1,SaaS,VP,0
3201,2,15,Retail,CEO,1
2660,7,4,Healthcare,CEO,1
2588,9,5,SaaS,Director,1
2062,6,2,Retail,VP,0
1223,0,4,Finance,Coordinator,0
4957,7,8,Finance,Director,1
3433,0,0,Healthcare,VP,0
3065,5,0,SaaS,CEO,0
4114,3,6,Finance,VP,1
4146,4,12,Manufacturing,Coordinator,0
1621,6,1,Retail,Coordinator,0
4492,4,14,SaaS,VP,1
2734,0,13,Manufacturing,Manager,0
3897,6,14,Manufacturing,Coordinator,1
1901,5,7,Retail,VP,1
2469,10,1,Finance,Coordinator,0
2091,6,8,SaaS,Coordinator,0
1887,0,7,Retail,Director,0
3262,0,13,SaaS,Manager,0
2251,8,13,SaaS,Coordinator,1
2518,9,1,Retail,Coordinator,0
1758,8,9,SaaS,Director,1
3196,8,10,Finance,Coordinator,1
1650,0,13,SaaS,VP,1
2021,7,0,SaaS,Director,0
2125,2,9,Healthcare,CEO,1
1335,6,6,Finance,VP,1
809,4,9,Manufacturing,Coordinator,0
571,1,4,SaaS,Manager,0
1972,1,8,Finance,Manager,0
3706,5,3,Manufacturing,Coordinator,0
3821,8,3,Retail,Coordinator,0
2289,1,11,SaaS,VP,1
1455,6,6,Manufacturing,VP,1
159,9,2,SaaS,Director,1
1204,5,5,Manufacturing,Coordinator,0
1600,7,11,SaaS,VP,1
3198,6,3,Manufacturing,CEO,1
1749,2,6,Manufacturing,CEO,0
4813,1,7,Retail,Coordinator,0
3760,6,10,Healthcare,Director,1
353,0,14,Finance,Manager,0
4687,5,0,Healthcare,VP,0
3414,0,10,Retail,Manager,0
1108,1,3,Manufacturing,Director,0
3888,7,10,SaaS,Coordinator,0
276,10,10,Finance,VP,1
4409,6,9,SaaS,Manager,0
459,4,4,Healthcare,CEO,0
1263,4,10,Retail,Manager,0
4359,5,2,Retail,VP,0
2466,6,0,SaaS,VP,0
2694,2,2,Finance,Coordinator,0
4949,9,3,Healthcare,Manager,0
789,4,10,Healthcare,Manager,0
1506,9,6,Manufacturing,Manager,0
1906,0,8,Healthcare,Coordinator,0
4444,1,9,Manufacturing,VP,1
832,6,1,Healthcare,CEO,0
771,10,10,Healthcare,Manager,1
1131,1,3,Manufacturing,Manager,0
885,7,1,Retail,VP,0
3335,8,3,Healthcare,Director,1
4850,8,7,SaaS,VP,1
1389,2,3,SaaS,CEO,0
1799,2,5,Manufacturing,Director,0
3351,0,8,Manufacturing,Director,0
4045,8,7,SaaS,CEO,1
1738,9,12,Finance,Coordinator,1
2407,5,4,Retail,Coordinator,0
3381,9,9,Healthcare,Director,1
1031,6,8,Manufacturing,CEO,1
21,1,12,Manufacturing,Director,1
2082,2,5,Manufacturing,Manager,0
2048,2,1,Finance,Director,0
391,1,12,Finance,Director,1
2275,1,0,Finance,Manager,0
122,6,3,Healthcare,Director,0
3672,2,4,SaaS,VP,0
2673,6,12,Manufacturing,VP,1
3642,10,6,Finance,Director,1
3198,5,6,Finance,CEO,1
4015,4,13,SaaS,VP,1
35,6,14,Finance,Manager,1
498,7,9,Finance,CEO,1
914,4,4,Healthcare,VP,0
1460,6,0,Retail,Coordinator,0
544,9,14,Healthcare,VP,1
1847,7,6,Healthcare,CEO,1
3209,4,5,Retail,Director,1
3599,2,0,Finance,CEO,0
3160,3,4,SaaS,VP,0
3047,8,8,SaaS,VP,1
4241,4,12,SaaS,Manager,0
4656,1,7,Healthcare,VP,0
